"variable","coefficient","std_error","t_statistic","p_value","ci_lower_95","ci_upper_95"
"(Intercept)",0.00504569190772184,0.000873684517908043,5.77518750109397,7.70726106074115e-09,0.00333327025262208,0.00675811356282161
"noncore_ratio",0.253975936242171,0.0140970454411768,18.0162529305835,1.84541561211928e-72,0.226345727177464,0.281606145306877
"log_age",-0.00125612395406831,0.000286579431358034,-4.38316158321561,1.17077000771886e-05,-0.00181781963953006,-0.000694428268606563
