"variable","coefficient","std_error","t_statistic","p_value","ci_lower_95","ci_upper_95"
"(Intercept)",0.0246594914306033,0.00411027694874989,5.99947199132245,1.99896349819955e-09,0.0166033486110535,0.032715634250153
"emergency_borrowing",1.00179683324878,0.0413069044160417,24.2525274505859,7.18121006359967e-129,0.920835300593338,1.08275836590422
"log_age",-0.00410921679763637,0.0012375095487708,-3.32055360842911,0.000899307243131002,-0.00653473551322714,-0.0016836980820456
