term,estimate_pre,se_pre,estimate_post,se_post,change,pct_change
income_ratio,0.15422633637393451,0.011507711892988768,0.01806454398766606,0.004910024228092017,-0.13616179238626847,-88.28699143584201
noncore_ratio,0.056227731975819595,0.0015289067849603556,0.016173952733238597,8.412792045294495e-4,-0.040053779242580995,-71.23491884717295
income_ratio:noncore_ratio,-3.6659102762358606,0.0367187542010736,-1.007976615208414,0.02923353683019672,2.657933661027447,-72.504056584729085
