income_ratio,noncore_ratio,mean_log_age,predicted_prob,me_income,me_noncore
-0.004414680631213332,0.09496631383367972,3.996536770292118,-2.2987956289807288e-4,-0.193989448416141,0.059327387079636286
-0.004414680631213332,0.1228088652830893,3.996536770292118,0.0014219462642257375,-0.2816763287653603,0.059327387079636286
-0.004414680631213332,0.15065141673249888,3.996536770292118,0.003073772091349548,-0.36936320911457965,0.059327387079636286
-0.004414680631213332,0.1784939681819085,3.996536770292118,0.00472559791847336,-0.4570500894637991,0.059327387079636286
-0.004414680631213332,0.20633651963131805,3.996536770292118,0.006377423745597169,-0.5447369698130183,0.059327387079636286
-0.004414680631213332,0.23417907108072766,3.996536770292118,0.008029249572720982,-0.6324238501622378,0.059327387079636286
-0.004414680631213332,0.2620216225301372,3.996536770292118,0.009681075399844792,-0.7201107305114571,0.059327387079636286
-0.004414680631213332,0.28986417397954684,3.996536770292118,0.011332901226968603,-0.8077976108606766,0.059327387079636286
-0.004414680631213332,0.3177067254289564,3.996536770292118,0.012984727054092413,-0.8954844912098958,0.059327387079636286
-0.004414680631213332,0.345549276878366,3.996536770292118,0.014636552881216224,-0.9831713715591153,0.059327387079636286
-0.004414680631213332,0.37339182832777557,3.996536770292118,0.01628837870834003,-1.0708582519083345,0.059327387079636286
-0.004414680631213332,0.4012343797771851,3.996536770292118,0.01794020453546384,-1.1585451322575537,0.059327387079636286
-0.004414680631213332,0.42907693122659474,3.996536770292118,0.019592030362587658,-1.2462320126067732,0.059327387079636286
-0.004414680631213332,0.45691948267600435,3.996536770292118,0.02124385618971147,-1.3339188929559926,0.059327387079636286
-0.004414680631213332,0.4847620341254139,3.996536770292118,0.02289568201683528,-1.4216057733052119,0.059327387079636286
-0.004414680631213332,0.5126045855748235,3.996536770292118,0.024547507843959086,-1.509292653654431,0.059327387079636286
-0.004414680631213332,0.5404471370242331,3.996536770292118,0.0261993336710829,-1.5969795340036506,0.059327387079636286
-0.004414680631213332,0.5682896884736427,3.996536770292118,0.027851159498206712,-1.68466641435287,0.059327387079636286
-0.004414680631213332,0.5961322399230523,3.996536770292118,0.029502985325330522,-1.7723532947020895,0.059327387079636286
-0.004414680631213332,0.6239747913724618,3.996536770292118,0.03115481115245433,-1.8600401750513087,0.059327387079636286
-0.0030625447065137004,0.09496631383367972,3.996536770292118,-4.921796651142034e-4,-0.193989448416141,0.055068992109604475
-0.0030625447065137004,0.1228088652830893,3.996536770292118,0.0010410815809645895,-0.2816763287653603,0.055068992109604475
-0.0030625447065137004,0.15065141673249888,3.996536770292118,0.0025743428270433816,-0.36936320911457965,0.055068992109604475
-0.0030625447065137004,0.1784939681819085,3.996536770292118,0.004107604073122176,-0.4570500894637991,0.055068992109604475
-0.0030625447065137004,0.20633651963131805,3.996536770292118,0.005640865319200968,-0.5447369698130183,0.055068992109604475
-0.0030625447065137004,0.23417907108072766,3.996536770292118,0.007174126565279763,-0.6324238501622378,0.055068992109604475
-0.0030625447065137004,0.2620216225301372,3.996536770292118,0.008707387811358555,-0.7201107305114571,0.055068992109604475
-0.0030625447065137004,0.28986417397954684,3.996536770292118,0.01024064905743735,-0.8077976108606766,0.055068992109604475
-0.0030625447065137004,0.3177067254289564,3.996536770292118,0.01177391030351614,-0.8954844912098958,0.055068992109604475
-0.0030625447065137004,0.345549276878366,3.996536770292118,0.013307171549594937,-0.9831713715591153,0.055068992109604475
-0.0030625447065137004,0.37339182832777557,3.996536770292118,0.014840432795673727,-1.0708582519083345,0.055068992109604475
-0.0030625447065137004,0.4012343797771851,3.996536770292118,0.01637369404175252,-1.1585451322575537,0.055068992109604475
-0.0030625447065137004,0.42907693122659474,3.996536770292118,0.017906955287831313,-1.2462320126067732,0.055068992109604475
-0.0030625447065137004,0.45691948267600435,3.996536770292118,0.019440216533910107,-1.3339188929559926,0.055068992109604475
-0.0030625447065137004,0.4847620341254139,3.996536770292118,0.0209734777799889,-1.4216057733052119,0.055068992109604475
-0.0030625447065137004,0.5126045855748235,3.996536770292118,0.022506739026067694,-1.509292653654431,0.055068992109604475
-0.0030625447065137004,0.5404471370242331,3.996536770292118,0.024040000272146485,-1.5969795340036506,0.055068992109604475
-0.0030625447065137004,0.5682896884736427,3.996536770292118,0.025573261518225282,-1.68466641435287,0.055068992109604475
-0.0030625447065137004,0.5961322399230523,3.996536770292118,0.027106522764304076,-1.7723532947020895,0.055068992109604475
-0.0030625447065137004,0.6239747913724618,3.996536770292118,0.028639784010382863,-1.8600401750513087,0.055068992109604475
-0.0017104087818140684,0.09496631383367972,3.996536770292118,-7.544797673303336e-4,-0.193989448416141,0.050810597139572665
-0.0017104087818140684,0.1228088652830893,3.996536770292118,6.602168977034415e-4,-0.2816763287653603,0.050810597139572665
-0.0017104087818140684,0.15065141673249888,3.996536770292118,0.002074913562737217,-0.36936320911457965,0.050810597139572665
-0.0017104087818140684,0.1784939681819085,3.996536770292118,0.0034896102277709932,-0.4570500894637991,0.050810597139572665
-0.0017104087818140684,0.20633651963131805,3.996536770292118,0.0049043068928047665,-0.5447369698130183,0.050810597139572665
-0.0017104087818140684,0.23417907108072766,3.996536770292118,0.006319003557838545,-0.6324238501622378,0.050810597139572665
-0.0017104087818140684,0.2620216225301372,3.996536770292118,0.007733700222872319,-0.7201107305114571,0.050810597139572665
-0.0017104087818140684,0.28986417397954684,3.996536770292118,0.009148396887906095,-0.8077976108606766,0.050810597139572665
-0.0017104087818140684,0.3177067254289564,3.996536770292118,0.01056309355293987,-0.8954844912098958,0.050810597139572665
-0.0017104087818140684,0.345549276878366,3.996536770292118,0.011977790217973646,-0.9831713715591153,0.050810597139572665
-0.0017104087818140684,0.37339182832777557,3.996536770292118,0.013392486883007421,-1.0708582519083345,0.050810597139572665
-0.0017104087818140684,0.4012343797771851,3.996536770292118,0.014807183548041192,-1.1585451322575537,0.050810597139572665
-0.0017104087818140684,0.42907693122659474,3.996536770292118,0.01622188021307497,-1.2462320126067732,0.050810597139572665
-0.0017104087818140684,0.45691948267600435,3.996536770292118,0.017636576878108746,-1.3339188929559926,0.050810597139572665
-0.0017104087818140684,0.4847620341254139,3.996536770292118,0.01905127354314252,-1.4216057733052119,0.050810597139572665
-0.0017104087818140684,0.5126045855748235,3.996536770292118,0.020465970208176296,-1.509292653654431,0.050810597139572665
-0.0017104087818140684,0.5404471370242331,3.996536770292118,0.02188066687321007,-1.5969795340036506,0.050810597139572665
-0.0017104087818140684,0.5682896884736427,3.996536770292118,0.02329536353824385,-1.68466641435287,0.050810597139572665
-0.0017104087818140684,0.5961322399230523,3.996536770292118,0.024710060203277626,-1.7723532947020895,0.050810597139572665
-0.0017104087818140684,0.6239747913724618,3.996536770292118,0.026124756868311397,-1.8600401750513087,0.050810597139572665
-3.582728571144365e-4,0.09496631383367972,3.996536770292118,-0.0010167798695464641,-0.193989448416141,0.046552202169540854
-3.582728571144365e-4,0.1228088652830893,3.996536770292118,2.793522144422934e-4,-0.2816763287653603,0.046552202169540854
-3.582728571144365e-4,0.15065141673249888,3.996536770292118,0.001575484298431051,-0.36936320911457965,0.046552202169540854
-3.582728571144365e-4,0.1784939681819085,3.996536770292118,0.0028716163824198085,-0.4570500894637991,0.046552202169540854
-3.582728571144365e-4,0.20633651963131805,3.996536770292118,0.004167748466408565,-0.5447369698130183,0.046552202169540854
-3.582728571144365e-4,0.23417907108072766,3.996536770292118,0.005463880550397326,-0.6324238501622378,0.046552202169540854
-3.582728571144365e-4,0.2620216225301372,3.996536770292118,0.006760012634386083,-0.7201107305114571,0.046552202169540854
-3.582728571144365e-4,0.28986417397954684,3.996536770292118,0.00805614471837484,-0.8077976108606766,0.046552202169540854
-3.582728571144365e-4,0.3177067254289564,3.996536770292118,0.009352276802363597,-0.8954844912098958,0.046552202169540854
-3.582728571144365e-4,0.345549276878366,3.996536770292118,0.010648408886352356,-0.9831713715591153,0.046552202169540854
-3.582728571144365e-4,0.37339182832777557,3.996536770292118,0.011944540970341111,-1.0708582519083345,0.046552202169540854
-3.582728571144365e-4,0.4012343797771851,3.996536770292118,0.013240673054329868,-1.1585451322575537,0.046552202169540854
-3.582728571144365e-4,0.42907693122659474,3.996536770292118,0.014536805138318629,-1.2462320126067732,0.046552202169540854
