"variable","coefficient","std_error","t_statistic","p_value","ci_lower_95","ci_upper_95"
"(Intercept)",0.0122131713315332,0.00497758216508368,2.45363530454708,0.0141468609359953,0.00245711028796917,0.0219692323750972
"emergency_borrowing",1.71545050802259,0.101333880184689,16.9286965514006,4.96843692476851e-64,1.5168361028606,1.91406491318458
"surplus_ratio",-0.0409876984480082,0.0052997162680791,-7.73394204042255,1.07047089497588e-14,-0.0513751423334433,-0.0306002545625732
"profit_shortfall",0.0176047838952838,0.0049809694768475,3.53440910993617,0.000409213823569606,0.00784208372066271,0.0273674840699049
"loan_ratio",0.0464485169094368,0.00644275516811244,7.20941828417252,5.73249038572625e-13,0.0338207167799364,0.0590763170389372
"leverage",-0.107888907942724,0.0131360383811571,-8.21319981049115,2.22674008035882e-16,-0.133635543169792,-0.0821422727156559
"log_age",0.00478883334392509,0.00132478888948031,3.61478978420756,0.000301012135909101,0.00219224712054369,0.0073854195673065
"emergency_borrowing:surplus_ratio",-2.27581265771425,0.211253886468249,-10.772879475788,5.09626910863157e-27,-2.68987027519201,-1.86175504023648
"emergency_borrowing:profit_shortfall",0.0961819131733495,0.141838638325721,0.678107984599199,0.497707702070804,-0.181821817945064,0.374185644291763
